time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,omg_p,omg_q,omg_r,orient_0,orient_1,orient_2,orient_3
26.26,-6.477118124889716,84.93693014058302,3834.8994101850085,-0.054555215489314496,4.708379898252404,-28.189093795230633,0.17673229884084318,0.8913607607529637,-8.102998466902175,-0.7064508211900119,0.18422257221626526,1.8689259993066345,-0.46715870236417795,0.8610851570812146,-0.1991084567829287,-0.01603284171872918
26.27,-6.477654843536651,84.98405849902308,3834.61711372152,-0.05278820794462028,4.717293105122042,-28.2702406491813,0.17666543524260514,0.89126047587935,-8.126537577859427,-0.7575915908901223,0.21312803071056435,1.8705281453248646,-0.4636351421269742,0.8609061360070461,-0.20755303615635878,-0.02027374596887662
26.28,-6.47817389867281,85.03127596696955,3834.3340046777225,-0.051021641890117514,4.7262065066416845,-28.3516285337461,0.17662693726405276,0.8913140422496004,-8.151146063497626,-0.8072599051365051,0.24382904597198946,1.872121845184102,-0.45981561134073906,0.8607568993056455,-0.21604727144917307,-0.02444023049821265
26.29,-6.4786752913208385,85.0785825656089,3834.050080458791,-0.04925543330713313,4.735120632810408,-28.43326748802377,0.17660539312517037,0.8914637311737627,-8.176786986124416,-0.8553903104807296,0.2762605489741821,1.8737088330978255,-0.45570293134871054,0.8606314102088842,-0.2245920411062232,-0.028524788355974336
26.3,-6.479159022121852,85.12597831819758,3833.7653384571013,-0.0474895106122287,4.744035950905414,-28.51516750796383,0.17658933334806773,0.891651516205501,-8.203423388084694,-0.9019176704362821,0.31035714096384975,1.8752908525007694,-0.45129994479758007,0.8605236022820641,-0.2331881968396856,-0.032519919415300455
26.310000000000002,-6.479625091716965,85.17346324799202,3833.4797760650295,-0.04572380222196763,4.7529529282038965,-28.597338589515726,0.17656728845485456,0.8918193708984795,-8.231018311723334,-0.946776848516598,0.3460534231876655,1.876869646827666,-0.4466094943340433,0.8604274090904874,-0.24183659036172778,-0.0364181235493254
26.32,-6.480073501210313,85.22103737610423,3833.1933906558556,-0.04395826234277196,4.761871901192775,-28.679790648953965,0.17652771574571013,0.8919088872769587,-8.25953469311705,-0.9899033125208185,0.3832835179916212,1.878446975932915,-0.44163446645632376,0.860336727676779,-0.2505380194360166,-0.04021191807605896
26.330000000000002,-6.480504257728828,85.26870069575328,3832.9061793544715,-0.04219318064449283,4.770791505095184,-28.762532566175782,0.17645812008131156,0.8918566945941787,-8.288934086051956,-1.0312403905376648,0.4219753183868934,1.8800248132509068,-0.43637831806452104,0.8602449800122308,-0.2592925800872486,-0.04389404722897796
26.34,-6.4809173726124065,85.31645318064687,3832.6181391120203,-0.04042908145483455,4.779709185094231,-28.845572496128682,0.17634534008755232,0.8915959506275837,-8.319177077396953,-1.0707369089559933,0.4620523599429489,1.8816052816159845,-0.43084490505686546,0.860145255754065,-0.26809987747122166,-0.04745741396971898
26.35,-6.481312857287447,85.36429480409215,3832.3292668760787,-0.03866649391953264,4.788622361938936,-28.9289185788755,0.17617620071108328,0.8910597418777042,-8.350224234168083,-1.108341807056723,0.5034380887615999,1.883190506929998,-0.4250380915238749,0.8600306377363767,-0.2769595066651454,-0.0508949245189566
26.36,-6.481690723180349,85.41222553939625,3832.039559594222,-0.036905947184325105,4.797528456378309,-29.01257895447895,0.1759375268985555,0.8901811548450711,-8.382036123381349,-1.1440040241207194,0.5460559509446008,1.884782615094795,-0.41896174155607535,0.8598942087932607,-0.2858710627462167,-0.05419948509736042
26.37,-6.482050985368709,85.46024534178761,3831.749014183699,-0.03514802911779517,4.80642459044354,-29.096561585275268,0.17561604213065107,0.888892741528265,-8.414572855186751,-1.1776737718087658,0.5898286072034067,1.8863837644744288,-0.4126198217965412,0.8597290142386474,-0.2948340239415018,-0.05736405274060742
26.38,-6.482393685131419,85.50835403676061,3831.457627344124,-0.03339374898803035,4.815305742544544,-29.18087315822124,0.17519774176075123,0.8871232183003135,-8.447791261229696,-1.2093103924736992,0.6346730822300649,1.8879963463841258,-0.4060170348130944,0.8595278301389874,-0.30384702995277624,-0.060381949136589855
26.39,-6.482718875191181,85.55655139314634,3831.1653956800574,-0.031644300115810826,4.824165954831787,-29.26551980323231,0.1746683031214709,0.8847996262659564,-8.481646741218492,-1.23887721643821,0.6805039390987996,1.8896228538841138,-0.3991584045999637,0.8592833149627649,-0.3129083542430532,-0.06324665524065379
